,Battery capacity,Screen Size,Touchscreen,Internal storage,Headphones,Face unlock,Fingerprint sensor,Wireless charging,NFC,Number of SIMs,SIM Type,4G/ LTE,5G,Expandable storage,Price,3G,EDGE,GPRS,Wi-Fi,VoLTE,Usb Type,Bluetooth,OS,cpuCores,Chipset,CPU,GPS,RAM,FM Radio,Rear Camera,Flash,Front Camera,PPI,Width,Height,Weight,Fast Charging,Removable Battery,Card Slot,Launched_Month,Launched_Year,Number of Rear Cameras,Resolution_x,Resolution_y,Light Sensor,Compass Sensor,Proximity Sensor,Magnetic Sensor,Gravity Sensor,Heathtracking Sensor,Gyroscope Sensor,Accelerometar Sensor,Vibration Sensor,Laser Sensor,Manufacturer,Brand__Apple,Brand__Coolpad,Brand__Google,Brand__Huawei,Brand__Infinix,Brand__LG,Brand__Lenovo,Brand__Micromax,Brand__Motorola,Brand__Nokia,Brand__OnePlus,Brand__Oppo,Brand__Realme,Brand__Samsung,Brand__Tecno,Brand__Vivo,Brand__Xiaomi,logPrice
59,3000,5.6,1,32,1,1,1,0,0,2.0,1,1,0,256,9490,1,1,1,1,1,2,1,0,2,5,1.6,1,4.0,1,13.0,1,8.0,294,70.2,149.3,154.0,0,0,1,8,4,1,720,1480,0,0,1,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.157993891603974
60,4300,6.55,1,256,1,1,1,0,1,2.0,1,1,1,0,39999,1,1,1,1,1,1,1,0,2,3,2.96,1,8.0,1,48.0,1,20.0,393,72.9,160.2,180.0,1,0,0,0,6,3,1080,2340,1,1,1,0,0,0,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.596609732783568
61,4230,6.2,1,64,1,0,1,0,0,2.0,1,1,0,256,8490,1,1,1,1,1,2,1,0,2,2,2.3,1,2.0,1,13.0,1,8.0,270,75.4,155.9,170.0,0,0,1,0,5,2,1520,720,1,0,1,1,0,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.046644279305394
62,4230,6.2,1,64,1,0,1,0,0,2.0,1,1,0,256,8390,1,1,1,1,1,2,1,0,2,2,2.3,1,3.0,1,13.0,1,8.0,270,75.4,155.9,170.0,0,0,1,0,5,2,1520,720,1,0,1,1,0,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.034795799461252
63,4230,6.2,1,64,1,0,1,0,0,2.0,1,1,0,256,10990,1,1,1,1,1,2,1,0,2,2,2.3,1,4.0,1,13.0,1,8.0,270,75.4,155.9,170.0,0,0,1,0,5,2,1520,720,1,0,1,1,0,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.304741047397666
64,4230,6.2,1,32,1,0,1,0,0,2.0,1,1,0,256,8490,1,1,1,1,1,2,1,0,2,2,2.3,1,2.0,1,13.0,1,8.0,270,75.4,155.9,170.0,0,0,1,0,5,2,1520,720,1,0,1,1,0,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.046644279305394
65,4230,6.2,1,32,1,0,1,0,0,2.0,1,1,0,256,8390,1,1,1,1,1,2,1,0,2,2,2.3,1,3.0,1,13.0,1,8.0,270,75.4,155.9,170.0,0,0,1,0,5,2,1520,720,1,0,1,1,0,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.034795799461252
66,4230,6.2,1,32,1,0,1,0,0,2.0,1,1,0,256,10990,1,1,1,1,1,2,1,0,2,2,2.3,1,4.0,1,13.0,1,8.0,270,75.4,155.9,170.0,0,0,1,0,5,2,1520,720,1,0,1,1,0,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.304741047397666
67,4230,6.2,1,32,1,0,1,0,0,2.0,1,1,0,256,8490,1,1,1,1,1,2,1,0,2,2,2.3,1,2.0,1,13.0,1,8.0,270,75.4,155.9,170.0,0,0,1,0,5,2,1520,720,1,0,1,1,0,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.046644279305394
68,4230,6.2,1,32,1,0,1,0,0,2.0,1,1,0,256,8390,1,1,1,1,1,2,1,0,2,2,2.3,1,3.0,1,13.0,1,8.0,270,75.4,155.9,170.0,0,0,1,0,5,2,1520,720,1,0,1,1,0,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.034795799461252
69,4230,6.2,1,32,1,0,1,0,0,2.0,1,1,0,256,10990,1,1,1,1,1,2,1,0,2,2,2.3,1,4.0,1,13.0,1,8.0,270,75.4,155.9,170.0,0,0,1,0,5,2,1520,720,1,0,1,1,0,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.304741047397666
70,3765,6.53,1,128,1,1,1,0,0,2.0,1,1,0,0,16649,1,1,1,1,1,1,1,0,2,3,2.2,1,4.0,1,48.0,1,16.0,394,76.1,161.3,191.0,1,0,0,5,5,2,1080,2340,1,1,1,0,1,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.720105433544852
71,3765,6.53,1,128,1,1,1,0,0,2.0,1,1,0,0,19787,1,1,1,1,1,1,1,0,2,3,2.2,1,8.0,1,48.0,1,16.0,394,76.1,161.3,191.0,1,0,0,5,5,2,1080,2340,1,1,1,0,1,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.89278043539244
72,3765,6.53,1,128,1,1,1,0,0,2.0,1,1,0,0,16649,1,1,1,1,1,1,1,0,2,3,2.2,1,4.0,1,48.0,1,16.0,394,76.1,161.3,191.0,1,0,0,5,5,2,1080,2340,1,1,1,0,1,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.720105433544852
73,3765,6.53,1,128,1,1,1,0,0,2.0,1,1,0,0,19787,1,1,1,1,1,1,1,0,2,3,2.2,1,8.0,1,48.0,1,16.0,394,76.1,161.3,191.0,1,0,0,5,5,2,1080,2340,1,1,1,0,1,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.89278043539244
74,5000,6.53,1,128,1,1,1,0,0,2.0,1,1,0,256,12990,1,1,1,1,1,2,1,0,2,3,2.3,1,4.0,0,16.0,1,32.0,395,77.33,162.39,201.0,1,0,1,5,5,3,1080,2340,1,1,1,0,0,0,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.471935109664646
75,5000,6.53,1,128,1,1,1,0,0,2.0,1,1,0,256,13990,1,1,1,1,1,2,1,0,2,3,2.3,1,6.0,0,16.0,1,32.0,395,77.33,162.39,201.0,1,0,1,5,5,3,1080,2340,1,1,1,0,0,0,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.546098067659527
76,5000,6.53,1,128,1,1,1,0,0,2.0,1,1,0,256,15990,1,1,1,1,1,2,1,0,2,3,2.3,1,6.0,0,16.0,1,32.0,395,77.33,162.39,201.0,1,0,1,5,5,3,1080,2340,1,1,1,0,0,0,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.679718805828
77,5000,6.53,1,64,1,1,1,0,0,2.0,1,1,0,256,12990,1,1,1,1,1,2,1,0,2,3,2.3,1,4.0,0,16.0,1,32.0,395,77.33,162.39,201.0,1,0,1,5,5,3,1080,2340,1,1,1,0,0,0,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.471935109664646
78,5000,6.53,1,64,1,1,1,0,0,2.0,1,1,0,256,13990,1,1,1,1,1,2,1,0,2,3,2.3,1,6.0,0,16.0,1,32.0,395,77.33,162.39,201.0,1,0,1,5,5,3,1080,2340,1,1,1,0,0,0,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.546098067659527
79,5000,6.53,1,64,1,1,1,0,0,2.0,1,1,0,256,15990,1,1,1,1,1,2,1,0,2,3,2.3,1,6.0,0,16.0,1,32.0,395,77.33,162.39,201.0,1,0,1,5,5,3,1080,2340,1,1,1,0,0,0,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.679718805828
80,6000,6.4,1,128,1,1,1,0,0,2.0,1,1,0,512,14999,1,1,1,1,1,2,1,0,2,5,2.3,1,6.0,1,48.0,1,16.0,394,75.1,159.2,191.0,0,0,1,3,6,3,1080,2280,1,0,1,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.61573881119536
81,4000,6.53,1,64,1,1,1,0,0,2.0,1,1,0,256,14990,1,1,1,1,1,2,1,0,2,2,2.1,1,6.0,1,24.0,1,32.0,395,75.9,161.2,189.5,1,0,1,3,5,3,1080,2340,1,1,1,0,0,0,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.615138591096644
82,4030,6.22,1,16,1,1,0,0,0,2.0,1,1,0,256,6980,1,1,1,1,1,2,1,0,2,2,2.0,1,2.0,1,13.0,1,8.0,270,75.0,155.0,163.5,0,0,1,7,5,1,720,1520,1,0,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.850804195756417
83,4030,6.22,1,32,1,1,0,0,0,2.0,1,1,0,256,6980,1,1,1,1,1,2,1,0,2,2,2.0,1,2.0,1,13.0,1,8.0,270,75.0,155.0,163.5,0,0,1,7,5,1,720,1520,1,0,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.850804195756417
84,1810,4.7,1,64,1,0,1,0,1,1.0,1,1,0,0,21999,1,1,1,1,0,0,1,1,0,0,1.4,1,1.0,0,8.0,0,1.2,326,67.0,138.1,129.0,0,0,0,11,0,1,750,1334,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998752276761909
85,1810,4.7,1,64,1,0,1,0,1,1.0,1,1,0,0,35320,1,1,1,1,0,0,1,1,0,0,1.4,1,1.0,0,8.0,0,1.2,326,67.0,138.1,129.0,0,0,0,11,0,1,750,1334,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.472204654717896
86,1810,4.7,1,32,1,0,1,0,1,1.0,1,1,0,0,21999,1,1,1,1,0,0,1,1,0,0,1.4,1,1.0,0,8.0,0,1.2,326,67.0,138.1,129.0,0,0,0,11,0,1,750,1334,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998752276761909
87,1810,4.7,1,32,1,0,1,0,1,1.0,1,1,0,0,35320,1,1,1,1,0,0,1,1,0,0,1.4,1,1.0,0,8.0,0,1.2,326,67.0,138.1,129.0,0,0,0,11,0,1,750,1334,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.472204654717896
88,5000,6.52,1,64,1,1,1,0,0,2.0,1,0,0,256,6999,1,1,1,1,1,2,1,0,2,2,2.0,1,4.0,0,13.0,1,8.0,267,76.3,165.0,179.0,0,0,1,11,5,3,720,1600,1,1,1,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.85352256068954
89,4000,6.7,1,128,1,1,1,1,0,2.0,2,1,1,0,119999,1,1,1,1,1,0,1,1,1,0,2.65,1,6.0,0,13.0,1,13.0,444,78.1,160.8,228.0,1,0,0,10,6,3,1242,2688,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.695238688396127
90,4000,6.4,1,64,1,1,1,0,0,2.0,1,1,0,512,14999,1,1,1,1,1,1,1,0,2,5,2.3,1,4.0,1,25.0,1,25.0,430,74.5,158.5,166.0,1,0,1,3,5,3,1080,2340,1,1,1,0,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.61573881119536
91,4000,6.4,1,64,1,1,1,0,0,2.0,1,1,0,512,15990,1,1,1,1,1,1,1,0,2,5,2.3,1,6.0,1,25.0,1,25.0,430,74.5,158.5,166.0,1,0,1,3,5,3,1080,2340,1,1,1,0,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.679718805828
92,4000,6.4,1,64,1,1,1,0,0,2.0,1,1,0,512,14999,1,1,1,1,1,1,1,0,2,5,2.3,1,4.0,1,25.0,1,25.0,430,74.5,158.5,166.0,1,0,1,3,5,3,1080,2340,1,1,1,0,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.61573881119536
93,4000,6.4,1,64,1,1,1,0,0,2.0,1,1,0,512,15990,1,1,1,1,1,1,1,0,2,5,2.3,1,6.0,1,25.0,1,25.0,430,74.5,158.5,166.0,1,0,1,3,5,3,1080,2340,1,1,1,0,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.679718805828
94,3500,6.3,1,64,1,1,1,0,0,2.0,1,1,0,256,8999,1,1,1,1,1,2,1,0,2,3,2.2,1,4.0,0,16.0,1,16.0,409,74.0,156.7,174.0,0,0,1,11,4,2,1080,2340,1,1,1,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.104868739033948
95,3500,6.3,1,64,1,1,1,0,0,2.0,1,1,0,256,12999,1,1,1,1,1,2,1,0,2,3,2.2,1,8.0,0,16.0,1,16.0,409,74.0,156.7,174.0,0,0,1,11,4,2,1080,2340,1,1,1,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.47262771040802
96,4500,6.53,1,64,1,1,1,0,0,2.0,1,1,0,512,15999,1,1,1,1,1,1,1,0,2,2,2.05,1,6.0,1,64.0,1,20.0,403,76.4,161.7,200.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.680281499268713
97,4500,6.53,1,64,1,1,1,0,0,2.0,1,1,0,512,17999,1,1,1,1,1,1,1,0,2,2,2.05,1,8.0,1,64.0,1,20.0,403,76.4,161.7,200.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.798071479779479
98,4500,6.53,1,64,1,1,1,0,0,2.0,1,1,0,512,14875,1,1,1,1,1,1,1,0,2,2,2.05,1,6.0,1,64.0,1,20.0,403,76.4,161.7,200.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.607437230413831
99,4500,6.53,1,128,1,1,1,0,0,2.0,1,1,0,512,15999,1,1,1,1,1,1,1,0,2,2,2.05,1,6.0,1,64.0,1,20.0,403,76.4,161.7,200.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.680281499268713
100,4500,6.53,1,128,1,1,1,0,0,2.0,1,1,0,512,17999,1,1,1,1,1,1,1,0,2,2,2.05,1,8.0,1,64.0,1,20.0,403,76.4,161.7,200.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.798071479779479
101,4500,6.53,1,128,1,1,1,0,0,2.0,1,1,0,512,14875,1,1,1,1,1,1,1,0,2,2,2.05,1,6.0,1,64.0,1,20.0,403,76.4,161.7,200.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.607437230413831
102,4000,5.8,1,64,1,1,0,1,1,2.0,2,1,0,0,82799,1,1,1,1,1,0,1,1,1,0,2.49,1,4.0,0,12.0,1,7.0,463,70.9,143.6,177.0,1,0,0,11,4,2,1125,2436,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.324171263005734
103,4000,5.8,1,512,1,1,0,1,1,2.0,2,1,0,0,82799,1,1,1,1,1,0,1,1,1,0,2.49,1,4.0,0,12.0,1,7.0,463,70.9,143.6,177.0,1,0,0,11,4,2,1125,2436,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.324171263005734
104,5000,6.53,1,64,1,1,1,0,0,2.0,1,1,0,512,8999,1,1,1,1,1,1,1,0,2,2,1.8,1,4.0,0,13.0,1,8.0,409,77.07,164.9,196.0,0,0,1,1,6,2,1080,2340,1,0,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.104868739033948
105,3700,6.41,1,128,1,1,1,0,1,2.0,1,1,0,0,34999,1,1,1,1,1,1,1,0,2,3,2.8,1,8.0,0,20.0,0,16.0,402,74.8,157.5,185.0,1,0,0,10,4,2,1080,2340,1,1,1,1,0,0,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.463074768634808
106,3700,6.41,1,256,1,1,1,0,1,2.0,1,1,0,0,34999,1,1,1,1,1,1,1,0,2,3,2.8,1,8.0,0,20.0,0,16.0,402,74.8,157.5,185.0,1,0,0,10,4,2,1080,2340,1,1,1,1,0,0,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.463074768634808
107,4030,6.08,1,128,1,1,1,0,0,2.0,1,1,0,256,14897,1,1,1,1,1,1,1,0,2,3,2.0,1,6.0,1,48.0,1,32.0,286,71.9,153.5,173.8,1,0,1,5,5,3,720,1560,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.608915129379593
108,4030,6.08,1,128,1,1,1,0,0,2.0,1,1,0,256,11966,1,1,1,1,1,1,1,0,2,3,2.0,1,4.0,1,48.0,1,32.0,286,71.9,153.5,173.8,1,0,1,5,5,3,720,1560,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.389824573949976
109,5000,6.35,1,128,1,0,1,0,0,2.0,1,0,0,256,13900,1,1,1,1,1,2,1,0,2,2,2.3,1,4.0,1,13.0,1,20.0,271,76.77,159.43,191.0,1,0,1,0,5,3,720,1544,1,0,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.539644119118783
110,4500,6.44,1,128,1,1,1,0,0,2.0,1,1,0,256,22990,1,1,1,1,1,1,1,0,2,3,2.0,1,8.0,1,48.0,1,32.0,409,74.17,159.01,176.0,1,0,1,9,5,4,1080,2400,1,1,1,0,0,0,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.042814617757227
111,4510,6.78,1,128,1,1,1,1,1,2.0,1,1,1,0,45999,1,1,1,1,1,2,1,0,2,3,2.84,1,8.0,0,48.0,1,32.0,514,74.4,165.3,199.0,1,0,0,0,6,4,1440,3100,1,1,1,0,0,0,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.736374936104498
112,3400,6.1,1,128,1,1,1,1,1,2.0,1,1,0,512,54499,1,1,1,1,1,1,1,0,2,5,2.7,1,8.0,0,16.0,0,10.0,551,70.4,149.9,157.0,1,0,1,3,5,3,1440,3040,1,1,1,0,0,1,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.905937631859144
113,3400,6.1,1,512,1,1,1,1,1,2.0,1,1,0,512,54499,1,1,1,1,1,1,1,0,2,5,2.7,1,8.0,0,16.0,0,10.0,551,70.4,149.9,157.0,1,0,1,3,5,3,1440,3040,1,1,1,0,0,1,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.905937631859144
114,1821,4.7,1,64,1,0,1,0,1,1.0,1,1,0,0,36999,1,1,1,1,1,0,1,1,1,0,2.39,1,2.0,0,12.0,1,7.0,326,67.3,138.4,148.0,1,0,0,11,3,1,750,1334,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.518646164234097
115,1821,4.7,1,256,1,0,1,0,1,1.0,1,1,0,0,36999,1,1,1,1,1,0,1,1,1,0,2.39,1,2.0,0,12.0,1,7.0,326,67.3,138.4,148.0,1,0,0,11,3,1,750,1334,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.518646164234097
116,4000,6.1,1,64,1,1,1,1,1,2.0,2,1,1,0,74990,1,1,1,1,1,1,1,1,1,0,2.65,1,6.0,0,12.0,1,12.0,495,71.5,146.7,164.0,1,0,0,10,6,3,1125,2436,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.225110050295434
117,2600,5.5,1,16,1,0,1,0,1,2.0,1,1,0,64,16800,1,1,1,1,1,2,1,0,2,5,2.2,1,4.0,1,24.0,1,24.0,411,76.8,159.8,168.0,0,0,1,4,1,3,2220,1080,1,1,1,0,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.72913416539135
118,3765,6.5,1,64,1,1,1,0,0,2.0,1,1,0,0,18990,1,1,1,1,1,1,1,0,2,3,2.2,1,8.0,0,16.0,1,16.0,396,76.0,161.2,191.0,1,0,0,8,5,2,1080,2340,1,1,1,0,0,0,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.85166780380633
119,3765,6.5,1,64,1,1,1,0,0,2.0,1,1,0,0,15990,1,1,1,1,1,1,1,0,2,3,2.2,1,6.0,0,16.0,1,16.0,396,76.0,161.2,191.0,1,0,0,8,5,2,1080,2340,1,1,1,0,0,0,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.679718805828
120,3765,6.5,1,128,1,1,1,0,0,2.0,1,1,0,0,18990,1,1,1,1,1,1,1,0,2,3,2.2,1,8.0,0,16.0,1,16.0,396,76.0,161.2,191.0,1,0,0,8,5,2,1080,2340,1,1,1,0,0,0,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.85166780380633
121,3765,6.5,1,128,1,1,1,0,0,2.0,1,1,0,0,15990,1,1,1,1,1,1,1,0,2,3,2.2,1,6.0,0,16.0,1,16.0,396,76.0,161.2,191.0,1,0,0,8,5,2,1080,2340,1,1,1,0,0,0,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.679718805828
